provider,instance_id,tool,elapsed_s,status,sdk_exec_calls,file_reads,file_writes,docker_cli_calls,httpx_sends
e2b,astropy__astropy-13033,shell,2.102049627,ok,6,0,1,0,1
e2b,astropy__astropy-13033,shell,2.083575734,ok,6,0,1,0,1
e2b,astropy__astropy-13033,str_replace_editor,0.82279826,ok,2,0,1,0,1
e2b,astropy__astropy-13033,shell,2.068244372,ok,6,0,1,0,1
e2b,astropy__astropy-13033,str_replace_editor,1.03142528,ok,2,1,1,0,2
e2b,astropy__astropy-13033,str_replace_editor,1.028284301,ok,2,1,1,0,2
e2b,astropy__astropy-13033,str_replace_editor,1.02442144,ok,2,1,1,0,2
e2b,astropy__astropy-13033,shell,2.036601977,ok,6,0,1,0,1
e2b,astropy__astropy-13033,shell,2.047260821,ok,6,0,1,0,1
e2b,astropy__astropy-13033,shell,2.07777831,ok,6,0,1,0,1
e2b,astropy__astropy-13033,shell,2.171458917,ok,6,0,1,0,1
e2b,astropy__astropy-13033,submit,0.00050312,ok,0,0,0,0,0
e2b,django__django-14373,shell,1.485617506,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.506449122,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.522686098,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.490438807,ok,4,0,1,0,1
e2b,django__django-14373,str_replace_editor,1.175265255,ok,3,1,0,0,1
e2b,django__django-14373,str_replace_editor,1.169769534,ok,3,1,0,0,1
e2b,django__django-14373,str_replace_editor,0.8504782,ok,2,0,1,0,1
e2b,django__django-14373,shell,1.499538003,ok,4,0,1,0,1
e2b,django__django-14373,str_replace_editor,1.062248394,ok,2,1,1,0,2
e2b,django__django-14373,shell,2.119333206,ok,6,0,1,0,1
e2b,django__django-14373,str_replace_editor,1.093921984,ok,2,1,1,0,2
e2b,django__django-14373,shell,1.464455234,ok,4,0,1,0,1
e2b,django__django-14373,str_replace_editor,1.096784945,ok,2,1,1,0,2
e2b,django__django-14373,shell,1.48258438,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.500744716,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.497257335,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.489306303,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.640029628,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.469283958,ok,4,0,1,0,1
e2b,django__django-14373,str_replace_editor,0.852853524,ok,2,0,1,0,1
e2b,django__django-14373,shell,1.490296785,ok,4,0,1,0,1
e2b,django__django-14373,str_replace_editor,1.064548759,ok,2,1,1,0,2
e2b,django__django-14373,shell,1.500893789,ok,4,0,1,0,1
e2b,django__django-14373,shell,1.480145843,ok,4,0,1,0,1
e2b,django__django-14373,submit,0.00045356,ok,0,0,0,0,0
e2b,matplotlib__matplotlib-20488,shell,1.485138733,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.316324937,ok,4,0,0,0,0
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.816762985,ok,4,0,0,0,0
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.481935414,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.444958212,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.398165166,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.46700881,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.804689683,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,2.339954692,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,2.06236228,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.803930244,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.714576704,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.800373103,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,2.828526769,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.446098395,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.451757067,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.362553778,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.597244787,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.709893256,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.48341555,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.86042556,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,4.811783904,ok,8,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,3.055205013,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.505405989,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.178521099,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.542294872,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.17921108,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.901717846,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.472626561,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.393522633,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.393952844,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.387119762,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,shell,1.509460614,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.858415514,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.542196978,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.388728425,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.857635284,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.508217298,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.068752227,ok,2,1,1,0,2
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.120642875,ok,2,1,1,0,2
e2b,matplotlib__matplotlib-20488,shell,1.500495835,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.856393846,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.590627049,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.935565115,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,1.489504767,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.456809695,ok,3,1,0,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,1.72811223,ok,2,1,1,0,2
e2b,matplotlib__matplotlib-20488,shell,1.543335586,ok,4,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.869846198,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.797512684,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.714626256,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.798507406,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.227520057,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,str_replace_editor,0.863568763,ok,2,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.14160756,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.1980695,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.139888931,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,shell,2.19364402,ok,6,0,1,0,1
e2b,matplotlib__matplotlib-20488,submit,0.0004399,ok,0,0,0,0,0
e2b,mwaskom__seaborn-3187,shell,1.259898036,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.054415934,ok,4,0,0,0,0
e2b,mwaskom__seaborn-3187,str_replace_editor,1.062686127,ok,4,0,0,0,0
e2b,mwaskom__seaborn-3187,str_replace_editor,1.004187366,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,shell,1.258035477,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.997275724,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,shell,1.262146508,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.285952218,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.26641446,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.268347671,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.211442192,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.217343383,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.209520562,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.736536634,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,3.604242648,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.983288608,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.949910751,ok,2,1,1,0,2
e2b,mwaskom__seaborn-3187,shell,2.002240998,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.95366209,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,2.021396675,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.737650145,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,2.009439083,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.991900287,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.945770772,ok,2,1,1,0,2
e2b,mwaskom__seaborn-3187,shell,1.261540156,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.947090103,ok,2,1,1,0,2
e2b,mwaskom__seaborn-3187,shell,1.257726285,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.261351448,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.278136705,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.260173268,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.260639519,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.265089091,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.735337488,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.786330482,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.804399398,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.999384635,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.157147303,ok,2,1,1,0,2
e2b,mwaskom__seaborn-3187,shell,1.268132564,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.832728142,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.740865692,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.785192725,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.258024192,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,1.000939767,ok,3,1,0,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.736670031,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.269194036,ok,4,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,5.05096737,ok,8,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,2.27746734,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.866376108,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.826077764,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.834971607,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.831331377,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.815202612,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.735821902,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.794086925,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.736664674,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.819434167,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,str_replace_editor,0.738881256,ok,2,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.780897064,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.816524197,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.837139455,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,shell,1.825716132,ok,6,0,1,0,1
e2b,mwaskom__seaborn-3187,submit,0.00049314,ok,0,0,0,0,0
e2b,pallets__flask-5014,shell,1.444867678,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,1.30141399,ok,4,0,0,0,0
e2b,pallets__flask-5014,str_replace_editor,1.330563145,ok,4,0,0,0,0
e2b,pallets__flask-5014,str_replace_editor,1.190149496,ok,3,1,0,0,1
e2b,pallets__flask-5014,str_replace_editor,1.194603555,ok,3,1,0,0,1
e2b,pallets__flask-5014,shell,1.520642428,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.507323452,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,0.86528847,ok,2,0,1,0,1
e2b,pallets__flask-5014,shell,2.202957963,ok,6,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,1.188132604,ok,3,1,0,0,1
e2b,pallets__flask-5014,shell,1.50398652,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,1.181393218,ok,3,1,0,0,1
e2b,pallets__flask-5014,str_replace_editor,1.281670859,ok,2,1,1,0,2
e2b,pallets__flask-5014,shell,1.498073236,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,2.206125145,ok,6,0,1,0,1
e2b,pallets__flask-5014,shell,2.409355257,ok,6,0,1,0,1
e2b,pallets__flask-5014,shell,1.529839336,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.480314747,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,0.861461732,ok,2,0,1,0,1
e2b,pallets__flask-5014,shell,1.473498963,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,1.069678743,ok,2,1,1,0,2
e2b,pallets__flask-5014,shell,1.510703678,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.485580394,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.510674031,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.706432145,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.513902674,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.473110134,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,1.492674501,ok,4,0,1,0,1
e2b,pallets__flask-5014,str_replace_editor,0.822774899,ok,2,0,1,0,1
e2b,pallets__flask-5014,shell,1.487715797,ok,4,0,1,0,1
e2b,pallets__flask-5014,shell,2.118504144,ok,6,0,1,0,1
e2b,pallets__flask-5014,submit,0.00044084,ok,0,0,0,0,0
e2b,psf__requests-1921,shell,1.522366327,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.300486617,ok,4,0,0,0,0
e2b,psf__requests-1921,str_replace_editor,1.308484992,ok,4,0,0,0,0
e2b,psf__requests-1921,str_replace_editor,1.204624395,ok,3,1,0,0,1
e2b,psf__requests-1921,str_replace_editor,1.207258837,ok,3,1,0,0,1
e2b,psf__requests-1921,str_replace_editor,1.184607751,ok,3,1,0,0,1
e2b,psf__requests-1921,shell,1.503145269,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.184211348,ok,3,1,0,0,1
e2b,psf__requests-1921,str_replace_editor,0.853688767,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,2.147943081,ok,6,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.174671939,ok,3,1,0,0,1
e2b,psf__requests-1921,shell,1.492683174,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.209023925,ok,3,1,0,0,1
e2b,psf__requests-1921,str_replace_editor,0.852287868,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,1.509312381,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,2.141814631,ok,2,1,1,0,2
e2b,psf__requests-1921,shell,1.710230974,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,1.504438647,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,1.500929405,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,1.759161805,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,7.94294361,ok,10,0,1,0,1
e2b,psf__requests-1921,shell,2.156906727,ok,6,0,1,0,1
e2b,psf__requests-1921,shell,16.829034914,ok,16,0,1,0,1
e2b,psf__requests-1921,shell,2.348711903,ok,6,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,0.858205335,ok,2,1,0,0,1
e2b,psf__requests-1921,shell,2.134389724,ok,6,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,0.879170505,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,1.522519952,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.157518239,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,1.500425115,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.271436036,ok,2,1,1,0,2
e2b,psf__requests-1921,shell,1.498339972,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,1.751159568,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,2.359651466,ok,6,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,0.864235441,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,1.490648518,ok,4,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,1.278665999,ok,2,1,1,0,2
e2b,psf__requests-1921,shell,2.065443226,ok,4,0,1,0,1
e2b,psf__requests-1921,shell,2.833014857,ok,6,0,1,0,1
e2b,psf__requests-1921,shell,2.751446023,ok,6,0,1,0,1
e2b,psf__requests-1921,str_replace_editor,0.967111825,ok,2,0,1,0,1
e2b,psf__requests-1921,shell,1.584628016,ok,4,0,1,0,1
e2b,psf__requests-1921,submit,0.00041959,ok,0,0,0,0,0
e2b,pydata__xarray-4075,shell,1.280160761,ok,4,0,1,0,1
e2b,pydata__xarray-4075,shell,1.285436301,ok,4,0,1,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.065922009,ok,4,0,0,0,0
e2b,pydata__xarray-4075,str_replace_editor,1.032594045,ok,3,1,0,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.023844167,ok,3,1,0,0,1
e2b,pydata__xarray-4075,str_replace_editor,0.751497295,ok,2,0,1,0,1
e2b,pydata__xarray-4075,shell,2.519617763,ok,6,0,1,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.229359048,ok,3,1,0,0,1
e2b,pydata__xarray-4075,shell,1.281095931,ok,4,0,1,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.220966622,ok,3,1,0,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.226205251,ok,3,1,0,0,1
e2b,pydata__xarray-4075,str_replace_editor,1.222002363,ok,3,1,0,0,1
e2b,pydata__xarray-4075,shell,1.975155164,ok,6,0,1,0,1
e2b,pydata__xarray-4075,str_replace_editor,0.960562547,ok,2,1,1,0,2
e2b,pydata__xarray-4075,shell,1.84447254,ok,6,0,1,0,1
e2b,pydata__xarray-4075,shell,6.089839503,ok,8,0,1,0,1
e2b,pydata__xarray-4075,shell,2.717531887,ok,6,0,1,0,1
e2b,pydata__xarray-4075,shell,2.675184347,ok,6,0,1,0,1
e2b,pydata__xarray-4075,str_replace_editor,0.751803999,ok,2,0,1,0,1
e2b,pydata__xarray-4075,shell,1.84915963,ok,6,0,1,0,1
e2b,pydata__xarray-4075,shell,4.431129649,ok,8,0,1,0,1
e2b,pydata__xarray-4075,shell,1.89989202,ok,6,0,1,0,1
e2b,pydata__xarray-4075,shell,1.866097896,ok,6,0,1,0,1
e2b,pydata__xarray-4075,shell,2.944284088,ok,6,0,1,0,1
e2b,pydata__xarray-4075,submit,0.000475589,ok,0,0,0,0,0
e2b,pylint-dev__pylint-7080,shell,1.504935467,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.290367712,ok,4,0,0,0,0
e2b,pylint-dev__pylint-7080,str_replace_editor,1.263400445,ok,4,0,0,0,0
e2b,pylint-dev__pylint-7080,str_replace_editor,1.149457021,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.18207467,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,1.502819418,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.360684017,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,1.501510017,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.362506762,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.178044909,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,1.502877399,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.498332697,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.17665127,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.863140549,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.140088319,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.857283143,ok,2,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.067301796,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,shell,2.14433068,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.057855475,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,shell,2.157502278,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.499926296,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.50009719,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.857868429,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.853941344,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.853981685,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.855177477,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.144289252,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.084673372,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,shell,2.153651231,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.355448395,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.00102614,format_error,0,0,0,0,0
e2b,pylint-dev__pylint-7080,str_replace_editor,0.644732306,ok,2,0,0,0,0
e2b,pylint-dev__pylint-7080,str_replace_editor,1.182580948,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,2.1556807,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.857794495,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.146151556,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.494844461,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.50396402,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.856161345,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.854148678,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.860598956,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.12801009,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.497352323,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.177518911,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.001000529,format_error,0,0,0,0,0
e2b,pylint-dev__pylint-7080,str_replace_editor,0.646222147,ok,2,0,0,0,0
e2b,pylint-dev__pylint-7080,shell,1.497742257,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.1490756,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.499748845,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.144255946,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.860382254,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.114185219,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.391960712,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.690653654,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,str_replace_editor,1.691046336,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,shell,2.104094855,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.857048679,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.155796462,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.68835307,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,str_replace_editor,1.689269072,ok,2,1,1,0,2
e2b,pylint-dev__pylint-7080,shell,4.768675944,ok,8,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,3.074953843,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.293174654,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.531231896,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.181764099,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,1.506061869,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,1.181332955,ok,3,1,0,0,1
e2b,pylint-dev__pylint-7080,shell,1.502274988,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.464633058,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.497119417,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.482789687,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.45251717,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.855889314,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.096898712,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.098903609,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,5.17198332,ok,8,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.858210932,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.105159255,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.480502554,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.504458798,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.518455376,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.55344736,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.4667352,ok,4,0,1,0,1
e2b,pylint-dev__pylint-7080,str_replace_editor,0.855642495,ok,2,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,2.122340304,ok,6,0,1,0,1
e2b,pylint-dev__pylint-7080,shell,1.500377529,ok,4,0,1,0,1
